Case ID,44A Mission Type,44A Payload (kg),44A Range (km),44A Endurance (min),44A Cruise Speed (km/h),44A Takeoff,44A Landing,44A Environment,44A Budget,Handoff Lossless,Pipeline Status,Physical Validation Status,Configuration,MTOW (kg),Calculated Mass (kg),Mass Conservation Status,Mass Diff (kg),Structural Mass (kg),Propulsion Mass (kg),Avionics Mass (kg),Payload Mass (kg),Battery Mass (kg),Wingspan (m),Wing Area (m2),Aspect Ratio,Root Chord (m),Tip Chord (m),Taper Ratio,Planform,Fuselage Length (m),Fuselage Width (m),Fuselage Height (m),Tail Config,Motor,Propeller,Battery,CG Location x (m),Static Margin,Static Margin Status,Achieved Range (km),Achieved Endurance (min),Achieved Speed (km/h),Stall Speed (km/h),Climb Rate (m/s),Takeoff Dist (m),Landing Dist (m),Performance Status,Propulsion Status,Electrical Status,Geometry Status,Failed Stage,Failure Category,Failure Reason,Technical Detail,Execution Time (ms),Iterations,Converged
248,RESEARCH,4.94,36.7,48.2,63.6,RUNWAY,BELLY_LANDING,DESERT,76825.67,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 1",7991.86,1,False
259,DELIVERY,3.86,28.4,114.8,102.6,CATAPULT,PARACHUTE,FOREST,24106.06,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3967.1,0,False
268,DISASTER_RESPONSE,4.63,30.5,111.0,58.1,HAND_LAUNCH,BELLY_LANDING,DESERT,11338.12,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4017.57,0,False
271,RESEARCH,4.99,93.5,121.7,57.7,HAND_LAUNCH,BELLY_LANDING,MOUNTAIN,76726.31,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (93.50 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",6.11,0,False
274,DISASTER_RESPONSE,2.41,41.4,124.8,104.6,HAND_LAUNCH,RUNWAY,RURAL,13266.89,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3876.88,0,False
275,MILITARY,4.15,104.8,129.3,93.5,CATAPULT,BELLY_LANDING,FOREST,42506.78,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.32 m) exceeds wing root chord (0.28 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.5,0,False
281,DELIVERY,4.75,65.6,133.7,96.5,HAND_LAUNCH,RUNWAY,MOUNTAIN,63707.21,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4073.14,0,False
285,AGRICULTURE,2.17,92.0,48.9,90.6,CATAPULT,RUNWAY,FOREST,60716.35,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (92.00 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",4.05,0,False
291,SURVEY,1.08,56.1,139.4,74.7,RUNWAY,BELLY_LANDING,RURAL,7466.88,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,VERIFICATION,VERIFICATION_FAILURE,Aircraft design failed verification compliance checks.; Aircraft design failed verification compliance checks.,"Status: VERIFICATION_FAILED, Warnings: 0, Iterations: 5",20848.48,5,True
294,CUSTOM,3.2,75.2,72.6,108.2,CATAPULT,PARACHUTE,DESERT,17954.02,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4010.87,0,False
298,MILITARY,3.04,110.5,125.3,90.5,RUNWAY,NET_RECOVERY,DESERT,20704.68,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.27 m) exceeds wing root chord (0.24 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.48,0,False
301,SECURITY,1.66,42.2,103.9,65.1,CATAPULT,NET_RECOVERY,MOUNTAIN,43717.51,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.20 m) exceeds wing root chord (0.18 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",5.21,0,False
304,SURVEY,2.92,46.0,58.1,63.3,CATAPULT,PARACHUTE,FOREST,23248.69,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,CONVERGENCE_FAILURE,Oscillation detected: design state at iteration 6 matches state at iteration 4.; Convergence failed: Oscillation detected: design state at iteration 6 matches state at iteration 4.,"Status: NON_CONVERGED, Warnings: 0, Iterations: 6",24440.41,6,False
305,MAPPING,4.99,27.7,109.1,95.4,CATAPULT,BELLY_LANDING,DESERT,34535.5,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4021.14,0,False
306,CUSTOM,16.03,41.3,20.3,48.9,RUNWAY,RUNWAY,DESERT,17569.61,True,INVALID_INPUT,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,MISSION_TRANSLATION,INVALID_REQUIREMENTS,Mission range (41.3 km) is physically inconsistent with cruise speed (48.9 km/h) and flight time (20.3 min). Max theoretical range is 16.5 km.,"Status: INVALID_REQUIREMENTS, Warnings: 0, Iterations: 0",0.28,0,False
315,CUSTOM,1.07,103.2,105.7,53.3,HAND_LAUNCH,NET_RECOVERY,MOUNTAIN,36440.4,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (103.20 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.02,0,False
322,TRAINING,4.28,82.8,68.6,88.4,RUNWAY,RUNWAY,FOREST,27619.08,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (82.80 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.12,0,False
326,DELIVERY,1.46,63.2,73.5,50.9,CATAPULT,PARACHUTE,FOREST,34066.71,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,DATABASE_LIMITATION,"COMPONENT_DATABASE_LIMITATION: Lightest available component of type 'Cargo' in database weighs 2.00 kg, which exceeds the maximum allowed structural payload limit of 1.53 kg.","Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.21,0,False
327,MILITARY,16.1,55.9,40.9,67.0,RUNWAY,RUNWAY,DESERT,76978.17,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.62 m) exceeds wing root chord (0.55 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.66,0,False
338,RESEARCH,8.52,34.0,85.8,50.1,RUNWAY,RUNWAY,MOUNTAIN,16781.13,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PERFORMANCE_SIZING,PERFORMANCE_FAILURE,"Cruise speed (50.1 kmh) is below the minimum safe cruise speed boundary (50.4 kmh, representing a 30.0% safety margin above clean stall).","Status: PERFORMANCE_INFEASIBLE, Warnings: 0, Iterations: 0",8.29,0,False
341,MAPPING,4.43,32.3,149.3,104.6,RUNWAY,RUNWAY,FOREST,49397.91,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4204.74,0,False
342,DISASTER_RESPONSE,4.24,91.4,66.0,53.7,CATAPULT,NET_RECOVERY,DESERT,33588.72,True,INVALID_INPUT,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,MISSION_TRANSLATION,INVALID_REQUIREMENTS,Mission range (91.4 km) is physically inconsistent with cruise speed (53.7 km/h) and flight time (66.0 min). Max theoretical range is 59.1 km.,"Status: INVALID_REQUIREMENTS, Warnings: 0, Iterations: 0",0.29,0,False
345,MAPPING,3.12,33.5,70.0,98.1,CATAPULT,RUNWAY,RURAL,60757.41,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3959.31,0,False
354,TRAINING,1.43,36.3,136.0,65.4,HAND_LAUNCH,RUNWAY,MOUNTAIN,11449.79,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PERFORMANCE_SIZING,PERFORMANCE_FAILURE,"Cruise speed (65.4 kmh) is below the minimum safe cruise speed boundary (67.9 kmh, representing a 20.0% safety margin above clean stall).","Status: PERFORMANCE_INFEASIBLE, Warnings: 0, Iterations: 0",3.46,0,False
356,MAPPING,2.52,114.1,114.9,94.8,CATAPULT,RUNWAY,RURAL,72080.75,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (114.10 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",3.24,0,False
359,CUSTOM,4.15,49.8,50.8,79.0,HAND_LAUNCH,BELLY_LANDING,RURAL,31469.74,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4019.12,0,False
365,DELIVERY,8.08,25.7,21.8,60.6,RUNWAY,RUNWAY,DESERT,23936.33,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",4198.91,0,False
377,TRAINING,3.09,67.5,60.9,106.1,CATAPULT,PARACHUTE,MOUNTAIN,73939.07,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 0",3810.28,0,False
386,AGRICULTURE,2.74,28.3,62.5,76.1,HAND_LAUNCH,PARACHUTE,DESERT,64053.18,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 1",7766.82,1,False
389,TRAINING,13.28,31.8,24.8,62.0,RUNWAY,RUNWAY,MOUNTAIN,76547.75,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PERFORMANCE_SIZING,INTERNAL_EXCEPTION,Sized maximum flight range (30.1 km) is below mission range requirement (31.8 km).,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",4.5,0,False
392,SECURITY,1.62,81.3,84.6,98.4,HAND_LAUNCH,NET_RECOVERY,RURAL,3240.89,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.20 m) exceeds wing root chord (0.17 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.64,0,False
397,CUSTOM,22.85,47.2,39.3,67.2,RUNWAY,RUNWAY,MOUNTAIN,21356.21,True,EXCEPTION,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,PROPULSION_SIZING,INTERNAL_EXCEPTION,PROPULSION_POWER_LIMIT: Sized power target of 6325.8 W exceeds maximum catalog motor power limit of 3400.0 W.,"Status: INTERNAL_EXCEPTION, Warnings: 0, Iterations: 0",2.97,0,False
399,TRAINING,4.98,111.5,140.7,69.0,HAND_LAUNCH,BELLY_LANDING,DESERT,63499.95,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (111.50 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",2.9,0,False
405,DELIVERY,3.84,94.6,148.7,106.7,CATAPULT,RUNWAY,FOREST,32529.95,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (94.60 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",4.39,0,False
406,RESEARCH,4.17,85.2,50.5,67.4,RUNWAY,RUNWAY,MOUNTAIN,19981.35,True,INVALID_INPUT,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,MISSION_TRANSLATION,INVALID_REQUIREMENTS,Mission range (85.2 km) is physically inconsistent with cruise speed (67.4 km/h) and flight time (50.5 min). Max theoretical range is 56.7 km.,"Status: INVALID_REQUIREMENTS, Warnings: 0, Iterations: 0",0.24,0,False
416,RESEARCH,3.36,50.8,100.4,76.6,RUNWAY,NET_RECOVERY,RURAL,57889.14,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,CONVERGENCE,PROPULSION_FAILURE,Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.; Convergence failed: Subsystem execution failed with exception: PropulsionOptimizer failed: PropulsionOptimizer failed: No feasible design candidates found.,"Status: PROPULSION_INFEASIBLE, Warnings: 0, Iterations: 1",7826.51,1,False
417,MILITARY,3.59,108.3,91.9,99.8,HAND_LAUNCH,NET_RECOVERY,FOREST,16664.64,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.29 m) exceeds wing root chord (0.26 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.61,0,False
418,MILITARY,2.89,72.0,142.6,67.5,CATAPULT,PARACHUTE,RURAL,71590.9,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.26 m) exceeds wing root chord (0.23 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.4,0,False
420,CUSTOM,1.32,35.3,142.3,74.9,RUNWAY,NET_RECOVERY,MOUNTAIN,28597.34,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,VERIFICATION,VERIFICATION_FAILURE,Aircraft design failed verification compliance checks.; Aircraft design failed verification compliance checks.,"Status: VERIFICATION_FAILED, Warnings: 0, Iterations: 5",20332.05,5,True
428,SECURITY,2.26,100.6,137.8,94.2,RUNWAY,PARACHUTE,MOUNTAIN,2012.03,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,FUSELAGE_SIZING,SIZING_FAILURE,"Sized fuselage width (0.23 m) exceeds wing root chord (0.21 m), which causes extreme aerodynamic blockage and drag. Select a more slender fuselage profile.","Status: SIZING_INFEASIBLE, Warnings: 0, Iterations: 0",3.52,0,False
429,DELIVERY,3.04,105.9,134.6,66.6,CATAPULT,RUNWAY,FOREST,29190.4,True,FAILED,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,AVIONICS_SIZING,DATABASE_LIMITATION,COMPONENT_DATABASE_LIMITATION: Required communication range (105.90 km) exceeds the maximum range available in the telemetry catalog (80.00 km).,"Status: COMPONENT_DATABASE_LIMITATION, Warnings: 0, Iterations: 0",9.53,0,False
433,TRAINING,10.59,62.5,23.4,52.8,RUNWAY,RUNWAY,DESERT,53647.96,True,INVALID_INPUT,NOT_EVALUATED,Conventional,,,NOT_EVALUATED,,,,,,,,,,,,,,,,,,,,,,,NOT_EVALUATED,,,,,,,,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,NOT_EVALUATED,MISSION_TRANSLATION,INVALID_REQUIREMENTS,Mission range (62.5 km) is physically inconsistent with cruise speed (52.8 km/h) and flight time (23.4 min). Max theoretical range is 20.6 km.,"Status: INVALID_REQUIREMENTS, Warnings: 0, Iterations: 0",0.38,0,False
